datetime,open,high,low,close,volume
2021-02-01 09:45:00,13682.1,13756.7,13662.4,13746.65,0
2021-02-01 10:15:00,13747.3,13773.2,13721.85,13772.65,0
2021-02-01 10:45:00,13772.45,13793.35,13750.55,13760.9,0
2021-02-01 11:15:00,13760.35,13857.9,13759.65,13850.8,0
2021-02-01 11:45:00,13850.15,13905.35,13807.45,13807.45,0
2021-02-01 12:15:00,13801.55,13877.05,13778.3,13845.0,0
2021-02-01 12:45:00,13844.95,14112.05,13825.1,14021.85,0
2021-02-01 13:15:00,14024.65,14199.7,14021.35,14186.4,0
2021-02-01 13:45:00,14186.7,14214.7,14111.85,14145.9,0
2021-02-01 14:15:00,14144.05,14289.55,14120.2,14283.25,0
2021-02-01 14:45:00,14282.95,14296.0,14230.9,14269.9,0
2021-02-01 15:15:00,14268.1,14335.45,14263.8,14335.45,0
2021-02-02 09:15:00,14481.1,14698.05,14473.35,14657.75,0
2021-02-02 09:45:00,14657.2,14730.95,14644.0,14657.45,0
2021-02-02 10:15:00,14656.6,14663.1,14525.1,14527.0,0
2021-02-02 10:45:00,14526.6,14597.15,14501.75,14588.2,0
2021-02-02 11:15:00,14588.5,14611.7,14536.1,14549.55,0
2021-02-02 11:45:00,14547.6,14590.85,14513.3,14589.25,0
2021-02-02 12:15:00,14588.7,14591.8,14553.6,14562.6,0
2021-02-02 12:45:00,14562.2,14629.1,14542.8,14609.4,0
2021-02-02 13:15:00,14609.65,14648.35,14591.8,14636.35,0
2021-02-02 13:45:00,14636.55,14650.45,14569.45,14646.75,0
2021-02-02 14:15:00,14647.4,14689.85,14638.9,14675.65,0
2021-02-02 14:45:00,14676.7,14676.7,14597.25,14642.9,0
2021-02-02 15:15:00,14644.1,14672.05,14638.0,14671.2,0
2021-02-03 09:15:00,14754.9,14754.9,14575.35,14713.55,0
2021-02-03 09:45:00,14711.95,14754.5,14682.15,14753.6,0
2021-02-03 10:15:00,14753.6,14810.8,14753.6,14802.15,0
2021-02-03 10:45:00,14801.8,14820.0,14780.6,14791.55,0
2021-02-03 11:15:00,14791.7,14828.6,14787.15,14803.85,0
2021-02-03 11:45:00,14803.3,14816.35,14787.75,14811.0,0
2021-02-03 12:15:00,14811.0,14845.15,14811.0,14832.05,0
2021-02-03 12:45:00,14830.6,14861.25,14811.6,14848.35,0
2021-02-03 13:15:00,14849.1,14868.6,14841.3,14852.0,0
2021-02-03 13:45:00,14852.1,14866.15,14804.35,14820.4,0
2021-02-03 14:15:00,14819.95,14865.45,14806.1,14842.8,0
2021-02-03 14:45:00,14842.75,14846.35,14762.8,14792.85,0
2021-02-03 15:15:00,14793.55,14799.7,14779.3,14783.6,0
2021-02-04 09:15:00,14789.05,14794.35,14723.65,14771.8,0
2021-02-04 09:45:00,14771.45,14779.05,14729.1,14750.9,0
2021-02-04 10:15:00,14749.95,14764.15,14740.9,14748.95,0
2021-02-04 10:45:00,14748.7,14788.8,14714.9,14784.4,0
2021-02-04 11:15:00,14784.45,14829.8,14784.15,14828.8,0
2021-02-04 11:45:00,14829.45,14838.85,14810.6,14821.7,0
2021-02-04 12:15:00,14821.9,14861.95,14821.9,14841.65,0
2021-02-04 12:45:00,14842.65,14850.45,14809.3,14831.65,0
2021-02-04 13:15:00,14831.7,14857.5,14813.95,14826.65,0
2021-02-04 13:45:00,14826.85,14906.75,14826.85,14902.45,0
2021-02-04 14:15:00,14903.3,14903.3,14862.95,14881.25,0
2021-02-04 14:45:00,14881.5,14913.0,14881.5,14885.0,0
2021-02-04 15:15:00,14885.5,14904.5,14882.05,14889.5,0
2021-02-05 09:15:00,14952.6,15014.15,14946.05,14980.45,0
2021-02-05 09:45:00,14980.15,14990.75,14923.9,14946.45,0
2021-02-05 10:15:00,14946.15,14968.7,14894.95,14937.2,0
2021-02-05 10:45:00,14936.85,14950.9,14865.1,14940.25,0
2021-02-05 11:15:00,14939.65,14980.55,14939.65,14964.7,0
2021-02-05 11:45:00,14964.15,14990.3,14959.05,14981.6,0
2021-02-05 12:15:00,14981.75,14987.05,14944.1,14953.95,0
2021-02-05 12:45:00,14953.95,14975.5,14912.2,14914.55,0
2021-02-05 13:15:00,14914.7,14944.95,14882.35,14903.25,0
2021-02-05 13:45:00,14903.45,14961.3,14887.45,14946.3,0
2021-02-05 14:15:00,14946.2,14959.3,14900.95,14928.2,0
2021-02-05 14:45:00,14928.65,14943.65,14899.45,14918.65,0
2021-02-05 15:15:00,14919.65,14942.55,14916.85,14940.85,0
2021-02-08 09:15:00,15064.3,15119.0,15049.7,15096.5,0
2021-02-08 09:45:00,15096.9,15114.35,15084.75,15103.25,0
2021-02-08 10:15:00,15103.4,15131.95,15100.25,15125.95,0
2021-02-08 10:45:00,15126.85,15129.8,15103.55,15114.8,0
2021-02-08 11:15:00,15114.85,15126.2,15100.65,15114.1,0
2021-02-08 11:45:00,15114.4,15121.3,15080.25,15091.2,0
2021-02-08 12:15:00,15091.55,15119.5,15058.0,15112.65,0
2021-02-08 12:45:00,15112.0,15125.3,15090.2,15124.55,0
2021-02-08 13:15:00,15124.9,15128.15,15103.95,15110.75,0
2021-02-08 13:45:00,15110.2,15157.1,15106.6,15138.15,0
2021-02-08 14:15:00,15137.7,15159.35,15121.85,15131.15,0
2021-02-08 14:45:00,15131.6,15139.9,15098.45,15116.2,0
2021-02-08 15:15:00,15115.95,15130.7,15106.7,15129.45,0
2021-02-09 09:15:00,15164.15,15196.55,15137.9,15164.65,0
2021-02-09 09:45:00,15165.65,15182.35,15134.75,15167.6,0
2021-02-09 10:15:00,15168.55,15205.6,15157.85,15191.45,0
2021-02-09 10:45:00,15191.75,15225.2,15191.75,15219.55,0
2021-02-09 11:15:00,15219.15,15237.85,15218.0,15225.4,0
2021-02-09 11:45:00,15225.3,15236.25,15195.7,15221.75,0
2021-02-09 12:15:00,15222.35,15237.7,15213.15,15235.15,0
2021-02-09 12:45:00,15235.0,15243.75,15221.7,15236.55,0
2021-02-09 13:15:00,15236.3,15255.7,15222.0,15248.85,0
2021-02-09 13:45:00,15249.15,15251.4,15230.05,15243.3,0
2021-02-09 14:15:00,15243.25,15256.1,15197.6,15206.45,0
2021-02-09 14:45:00,15204.85,15204.85,15065.5,15116.9,0
2021-02-09 15:15:00,15115.05,15130.5,15103.6,15109.5,0
2021-02-10 09:15:00,15119.05,15168.0,15071.35,15120.8,0
2021-02-10 09:45:00,15119.3,15140.8,15073.0,15076.95,0
2021-02-10 10:15:00,15077.15,15077.15,15006.6,15030.85,0
2021-02-10 10:45:00,15031.05,15080.8,15027.15,15070.1,0
2021-02-10 11:15:00,15069.25,15094.75,15063.45,15089.35,0
2021-02-10 11:45:00,15090.1,15125.15,15085.1,15096.15,0
2021-02-10 12:15:00,15096.0,15112.8,15080.55,15091.15,0
2021-02-10 12:45:00,15091.0,15112.85,15066.25,15074.95,0
2021-02-10 13:15:00,15074.9,15080.05,14989.9,15000.0,0
2021-02-10 13:45:00,14998.8,15049.3,14977.55,15042.25,0
2021-02-10 14:15:00,15042.7,15075.45,15027.75,15062.2,0
2021-02-10 14:45:00,15061.5,15109.0,14993.7,15107.15,0
2021-02-10 15:15:00,15106.55,15142.85,15106.55,15137.8,0
2021-02-11 09:15:00,15073.25,15150.35,15067.35,15137.2,0
2021-02-11 09:45:00,15137.35,15167.3,15137.0,15148.9,0
2021-02-11 10:15:00,15147.5,15162.7,15134.3,15157.65,0
2021-02-11 10:45:00,15157.8,15162.1,15126.45,15126.85,0
2021-02-11 11:15:00,15126.8,15142.1,15118.8,15140.0,0
2021-02-11 11:45:00,15140.4,15150.55,15108.0,15127.25,0
2021-02-11 12:15:00,15128.25,15161.25,15122.85,15143.05,0
2021-02-11 12:45:00,15142.8,15149.25,15109.3,15135.8,0
2021-02-11 13:15:00,15134.75,15136.6,15109.95,15119.4,0
2021-02-11 13:45:00,15118.8,15152.7,15114.1,15148.9,0
2021-02-11 14:15:00,15148.55,15177.25,15140.05,15167.95,0
2021-02-11 14:45:00,15168.0,15176.6,15145.95,15173.55,0
2021-02-11 15:15:00,15172.75,15188.5,15166.9,15176.65,0
2021-02-12 09:15:00,15186.2,15222.7,15158.55,15194.75,0
2021-02-12 09:45:00,15194.05,15207.25,15169.2,15192.95,0
2021-02-12 10:15:00,15193.6,15214.75,15184.05,15213.65,0
2021-02-12 10:45:00,15213.4,15238.15,15211.55,15238.0,0
2021-02-12 11:15:00,15239.65,15243.1,15205.6,15214.6,0
2021-02-12 11:45:00,15216.55,15225.35,15193.55,15198.75,0
2021-02-12 12:15:00,15198.05,15216.8,15195.2,15195.5,0
2021-02-12 12:45:00,15196.2,15231.25,15194.05,15221.75,0
2021-02-12 13:15:00,15221.95,15227.45,15172.55,15187.75,0
2021-02-12 13:45:00,15188.15,15196.95,15081.4,15116.6,0
2021-02-12 14:15:00,15117.05,15168.55,15113.95,15145.7,0
2021-02-12 14:45:00,15146.35,15168.6,15137.2,15162.15,0
2021-02-12 15:15:00,15161.9,15188.0,15160.35,15164.7,0
2021-02-15 09:15:00,15270.3,15313.5,15254.35,15287.7,0
2021-02-15 09:45:00,15287.95,15297.3,15267.1,15289.35,0
2021-02-15 10:15:00,15289.1,15317.0,15285.4,15311.55,0
2021-02-15 10:45:00,15311.5,15320.1,15302.75,15314.9,0
2021-02-15 11:15:00,15314.0,15316.7,15301.05,15306.15,0
2021-02-15 11:45:00,15307.1,15312.45,15292.9,15303.8,0
2021-02-15 12:15:00,15304.3,15316.3,15293.85,15313.85,0
2021-02-15 12:45:00,15314.95,15326.5,15302.85,15318.8,0
2021-02-15 13:15:00,15319.25,15319.65,15295.4,15307.9,0
2021-02-15 13:45:00,15307.75,15317.65,15287.3,15297.15,0
2021-02-15 14:15:00,15297.45,15316.4,15275.15,15304.4,0
2021-02-15 14:45:00,15304.4,15318.05,15288.15,15316.95,0
2021-02-15 15:15:00,15317.25,15338.35,15308.0,15335.8,0
2021-02-16 09:15:00,15371.45,15431.3,15371.45,15419.1,0
2021-02-16 09:45:00,15419.15,15419.6,15367.35,15393.2,0
2021-02-16 10:15:00,15392.75,15412.5,15378.85,15405.85,0
2021-02-16 10:45:00,15405.3,15413.15,15380.7,15383.1,0
2021-02-16 11:15:00,15382.75,15383.1,15333.3,15363.25,0
2021-02-16 11:45:00,15362.65,15370.95,15333.4,15354.0,0
2021-02-16 12:15:00,15353.4,15368.45,15309.6,15311.95,0
2021-02-16 12:45:00,15312.25,15331.1,15257.1,15275.3,0
2021-02-16 13:15:00,15275.15,15319.35,15250.75,15295.5,0
2021-02-16 13:45:00,15295.7,15295.75,15243.35,15276.9,0
2021-02-16 14:15:00,15277.45,15326.7,15266.3,15312.35,0
2021-02-16 14:45:00,15312.6,15324.45,15295.5,15312.4,0
2021-02-16 15:15:00,15313.35,15331.7,15303.15,15317.95,0
2021-02-17 09:15:00,15279.9,15289.85,15214.4,15234.35,0
2021-02-17 09:45:00,15233.35,15247.3,15201.3,15240.55,0
2021-02-17 10:15:00,15241.1,15261.45,15223.55,15247.1,0
2021-02-17 10:45:00,15245.95,15311.75,15239.0,15291.55,0
2021-02-17 11:15:00,15291.9,15304.45,15268.0,15280.5,0
2021-02-17 11:45:00,15281.2,15293.4,15272.75,15286.4,0
2021-02-17 12:15:00,15286.05,15313.5,15275.1,15281.45,0
2021-02-17 12:45:00,15281.85,15284.55,15215.65,15229.75,0
2021-02-17 13:15:00,15229.7,15244.4,15171.15,15195.3,0
2021-02-17 13:45:00,15195.25,15235.5,15193.75,15229.5,0
2021-02-17 14:15:00,15229.4,15243.8,15199.9,15200.25,0
2021-02-17 14:45:00,15199.5,15229.35,15191.9,15218.15,0
2021-02-17 15:15:00,15216.55,15222.3,15189.0,15196.25,0
2021-02-18 09:15:00,15238.7,15249.95,15201.35,15221.1,0
2021-02-18 09:45:00,15221.4,15238.1,15208.65,15226.45,0
2021-02-18 10:15:00,15226.4,15248.3,15217.45,15235.35,0
2021-02-18 10:45:00,15235.25,15237.75,15216.85,15218.75,0
2021-02-18 11:15:00,15218.8,15220.7,15144.65,15144.65,0
2021-02-18 11:45:00,15144.8,15170.05,15137.25,15152.8,0
2021-02-18 12:15:00,15152.9,15153.15,15099.8,15103.1,0
2021-02-18 12:45:00,15102.8,15142.45,15102.8,15135.95,0
2021-02-18 13:15:00,15135.95,15138.5,15086.85,15105.05,0
2021-02-18 13:45:00,15104.6,15131.25,15078.75,15130.8,0
2021-02-18 14:15:00,15137.45,15159.35,15127.1,15152.0,0
2021-02-18 14:45:00,15152.45,15152.45,15112.5,15113.45,0
2021-02-18 15:15:00,15113.3,15121.95,15095.6,15120.2,0
2021-02-19 09:15:00,15074.8,15084.0,15029.65,15076.7,0
2021-02-19 09:45:00,15076.05,15112.95,15060.55,15102.4,0
2021-02-19 10:15:00,15102.15,15143.0,15102.15,15123.85,0
2021-02-19 10:45:00,15124.35,15124.35,15057.1,15067.65,0
2021-02-19 11:15:00,15071.2,15092.55,15053.85,15080.55,0
2021-02-19 11:45:00,15081.65,15110.85,15074.3,15082.1,0
2021-02-19 12:15:00,15082.25,15090.35,15059.1,15087.1,0
2021-02-19 12:45:00,15087.8,15101.1,15057.7,15080.4,0
2021-02-19 13:15:00,15079.15,15081.8,15012.2,15036.9,0
2021-02-19 13:45:00,15036.9,15049.1,14910.65,14910.65,0
2021-02-19 14:15:00,14912.0,14986.6,14909.5,14943.45,0
2021-02-19 14:45:00,14943.0,15010.5,14898.4,15006.25,0
2021-02-19 15:15:00,15006.7,15018.4,14984.5,15003.45,0
2021-02-22 09:15:00,14999.05,15009.7,14924.25,14985.95,0
2021-02-22 09:45:00,14985.85,14989.1,14867.5,14878.2,0
2021-02-22 10:15:00,14876.95,14923.45,14855.55,14910.9,0
2021-02-22 10:45:00,14910.3,14919.8,14855.05,14858.25,0
2021-02-22 11:15:00,14857.85,14878.9,14811.25,14811.4,0
2021-02-22 11:45:00,14810.8,14823.9,14781.0,14794.65,0
2021-02-22 12:15:00,14793.4,14816.1,14765.35,14813.75,0
2021-02-22 12:45:00,14816.95,14819.25,14753.2,14777.35,0
2021-02-22 13:15:00,14777.4,14787.3,14719.35,14722.1,0
2021-02-22 13:45:00,14721.75,14747.1,14694.1,14708.45,0
2021-02-22 14:15:00,14708.85,14739.65,14668.1,14738.55,0
2021-02-22 14:45:00,14738.0,14768.7,14679.1,14681.95,0
2021-02-22 15:15:00,14681.35,14690.15,14636.1,14640.9,0
2021-02-23 09:15:00,14782.25,14782.25,14681.35,14682.1,0
2021-02-23 09:45:00,14681.35,14758.45,14653.05,14754.95,0
2021-02-23 10:15:00,14754.3,14853.6,14754.3,14846.5,0
2021-02-23 10:45:00,14845.25,14846.5,14800.05,14824.55,0
2021-02-23 11:15:00,14824.95,14838.0,14732.6,14733.35,0
2021-02-23 11:45:00,14733.05,14762.95,14694.55,14726.45,0
2021-02-23 12:15:00,14725.05,14752.8,14696.75,14727.35,0
2021-02-23 12:45:00,14726.65,14784.7,14708.9,14779.1,0
2021-02-23 13:15:00,14774.55,14786.4,14718.85,14751.4,0
2021-02-23 13:45:00,14751.3,14767.3,14707.25,14738.6,0
2021-02-23 14:15:00,14738.5,14769.45,14720.0,14725.85,0
2021-02-23 14:45:00,14725.5,14739.25,14676.2,14726.95,0
2021-02-23 15:15:00,14725.95,14726.4,14696.45,14717.8,0
2021-02-24 09:15:00,14729.15,14793.55,14729.15,14764.05,0
2021-02-24 09:45:00,14763.65,14821.95,14762.3,14820.45,0
2021-02-24 15:45:00,14765.45,14883.55,14760.85,14881.5,0
2021-02-24 16:15:00,14880.4,15008.55,14878.95,14996.1,0
2021-02-24 16:45:00,14998.25,15006.4,14948.05,14989.1,0
2021-02-25 09:15:00,15079.85,15170.3,15071.25,15148.5,0
2021-02-25 09:45:00,15147.5,15162.8,15115.05,15118.15,0
2021-02-25 10:15:00,15117.95,15148.6,15113.25,15137.25,0
2021-02-25 10:45:00,15137.0,15145.6,15128.8,15136.4,0
2021-02-25 11:15:00,15136.25,15141.2,15090.4,15092.7,0
2021-02-25 11:45:00,15092.45,15105.4,15075.5,15083.7,0
2021-02-25 12:15:00,15084.35,15124.95,15076.1,15119.95,0
2021-02-25 12:45:00,15120.05,15133.55,15101.2,15130.9,0
2021-02-25 13:15:00,15131.0,15148.6,15114.5,15138.6,0
2021-02-25 13:45:00,15139.05,15146.9,15118.2,15139.75,0
2021-02-25 14:15:00,15140.25,15173.75,15113.25,15149.75,0
2021-02-25 14:45:00,15149.15,15151.5,15082.5,15095.5,0
2021-02-25 15:15:00,15095.7,15107.05,15084.25,15103.8,0
2021-02-26 09:15:00,14888.6,14919.05,14786.0,14872.85,0
2021-02-26 09:45:00,14873.35,14901.25,14854.9,14877.6,0
2021-02-26 10:15:00,14877.6,14877.6,14777.4,14790.25,0
2021-02-26 10:45:00,14790.2,14798.9,14708.8,14744.45,0
2021-02-26 11:15:00,14744.95,14744.95,14635.5,14666.6,0
2021-02-26 11:45:00,14667.05,14703.8,14608.8,14608.8,0
2021-02-26 12:15:00,14607.75,14630.95,14555.95,14565.5,0
2021-02-26 12:45:00,14565.6,14653.85,14560.05,14591.15,0
2021-02-26 13:15:00,14590.35,14626.9,14569.55,14618.5,0
2021-02-26 13:45:00,14618.9,14692.5,14589.3,14688.1,0
2021-02-26 14:15:00,14686.85,14697.65,14633.45,14666.55,0
2021-02-26 14:45:00,14668.85,14687.9,14515.5,14548.3,0
2021-02-26 15:15:00,14548.7,14548.7,14468.55,14523.15,0
2021-03-01 09:15:00,14702.5,14745.5,14644.0,14740.45,0
2021-03-01 09:45:00,14750.4,14766.3,14726.7,14736.55,0
2021-03-01 10:15:00,14735.1,14806.65,14735.1,14799.95,0
2021-03-01 10:45:00,14799.8,14802.4,14775.55,14786.75,0
2021-03-01 11:15:00,14786.5,14792.85,14689.6,14694.2,0
2021-03-01 11:45:00,14693.5,14714.35,14676.1,14708.65,0
2021-03-01 12:15:00,14708.95,14710.5,14638.9,14659.85,0
2021-03-01 12:45:00,14659.8,14735.5,14655.05,14727.65,0
2021-03-01 13:15:00,14727.85,14775.8,14697.3,14758.85,0
2021-03-01 13:45:00,14759.15,14766.5,14718.75,14750.45,0
2021-03-01 14:15:00,14749.9,14775.05,14720.9,14760.35,0
2021-03-01 14:45:00,14760.9,14765.5,14704.1,14760.8,0
2021-03-01 15:15:00,14761.25,14789.1,14759.0,14784.15,0
2021-03-02 09:15:00,14865.3,14906.4,14815.65,14882.35,0
2021-03-02 09:45:00,14882.6,14932.55,14860.95,14920.55,0
2021-03-02 10:15:00,14920.95,14925.35,14849.45,14872.45,0
2021-03-02 10:45:00,14873.15,14873.15,14807.8,14809.95,0
2021-03-02 11:15:00,14806.75,14837.25,14761.05,14826.25,0
2021-03-02 11:45:00,14826.95,14856.1,14806.05,14834.55,0
2021-03-02 12:15:00,14835.2,14849.85,14810.25,14824.1,0
2021-03-02 12:45:00,14824.2,14829.9,14785.0,14811.6,0
2021-03-02 13:15:00,14810.25,14847.45,14783.9,14840.25,0
2021-03-02 13:45:00,14840.25,14871.0,14819.05,14857.4,0
2021-03-02 14:15:00,14856.95,14862.45,14833.25,14850.35,0
2021-03-02 14:45:00,14852.75,14935.55,14810.1,14933.65,0
2021-03-02 15:15:00,14932.8,14958.95,14929.85,14941.8,0
2021-03-03 09:15:00,15064.4,15064.4,15004.45,15004.45,0
2021-03-03 09:45:00,15003.65,15046.95,14996.75,15036.85,0
2021-03-03 10:15:00,15037.45,15090.3,15036.8,15089.05,0
2021-03-03 10:45:00,15088.9,15090.0,15064.8,15065.65,0
2021-03-03 11:15:00,15064.6,15087.6,15059.15,15079.7,0
2021-03-03 11:45:00,15078.3,15110.25,15072.8,15108.75,0
2021-03-03 12:15:00,15109.0,15113.35,15091.65,15113.05,0
2021-03-03 12:45:00,15112.5,15139.55,15108.85,15124.35,0
2021-03-03 13:15:00,15123.5,15157.1,15123.5,15155.45,0
2021-03-03 13:45:00,15154.9,15171.7,15125.55,15130.25,0
2021-03-03 14:15:00,15130.45,15196.6,15127.85,15195.55,0
2021-03-03 14:45:00,15196.5,15254.25,15189.4,15247.7,0
2021-03-03 15:15:00,15248.45,15271.0,15236.3,15240.5,0
2021-03-04 09:15:00,15026.75,15100.65,15006.8,15016.25,0
2021-03-04 09:45:00,15015.0,15066.0,14980.25,15065.65,0
2021-03-04 10:15:00,15065.5,15091.75,15029.55,15079.4,0
2021-03-04 10:45:00,15079.9,15136.9,15059.25,15134.35,0
2021-03-04 11:15:00,15134.25,15169.3,15109.25,15162.6,0
2021-03-04 11:45:00,15162.75,15170.65,15124.5,15134.3,0
2021-03-04 12:15:00,15134.75,15182.85,15123.85,15172.9,0
2021-03-04 12:45:00,15173.35,15201.9,15165.65,15194.85,0
2021-03-04 13:15:00,15193.9,15199.35,15137.75,15161.95,0
2021-03-04 13:45:00,15162.7,15173.65,15111.1,15157.85,0
2021-03-04 14:15:00,15157.3,15179.3,15117.8,15126.65,0
2021-03-04 14:45:00,15126.85,15141.9,15056.75,15083.75,0
2021-03-04 15:15:00,15083.7,15087.7,15063.2,15087.15,0
2021-03-05 09:15:00,14977.95,15034.1,14931.15,15031.3,0
2021-03-05 09:45:00,15032.9,15090.95,15020.85,15064.7,0
2021-03-05 10:15:00,15063.9,15063.95,14995.3,15012.1,0
2021-03-05 10:45:00,15012.45,15026.75,14951.2,15004.75,0
2021-03-05 11:15:00,15005.25,15043.05,14994.4,15021.55,0
2021-03-05 11:45:00,15021.55,15036.05,14983.25,15008.25,0
2021-03-05 12:15:00,15007.0,15052.0,15002.95,15034.3,0
2021-03-05 12:45:00,15034.2,15045.6,14995.3,15008.95,0
2021-03-05 13:15:00,15009.45,15033.4,14963.35,14964.85,0
2021-03-05 13:45:00,14964.6,14984.1,14862.6,14892.0,0
2021-03-05 14:15:00,14890.45,14941.45,14868.95,14913.6,0
2021-03-05 14:45:00,14913.5,14959.5,14882.2,14954.8,0
2021-03-05 15:15:00,14954.9,14965.15,14936.75,14963.15,0
2021-03-08 09:15:00,15002.45,15055.05,14991.45,15033.0,0
2021-03-08 09:45:00,15032.8,15110.25,15032.7,15089.65,0
2021-03-08 10:15:00,15089.4,15090.95,14984.45,14984.45,0
2021-03-08 10:45:00,14985.05,15025.2,14952.65,15025.2,0
2021-03-08 11:15:00,15024.7,15047.45,15016.65,15016.85,0
2021-03-08 11:45:00,15017.55,15034.85,14998.65,15012.5,0
2021-03-08 12:15:00,15012.35,15028.65,14978.3,14980.45,0
2021-03-08 12:45:00,14980.65,15013.15,14953.9,15007.2,0
2021-03-08 13:15:00,15006.95,15010.85,14936.25,14964.15,0
2021-03-08 13:45:00,14964.3,14997.25,14937.25,14985.25,0
2021-03-08 14:15:00,14985.0,15045.25,14984.25,15028.2,0
2021-03-08 14:45:00,15029.05,15034.7,14921.05,14963.25,0
2021-03-08 15:15:00,14963.65,14981.75,14956.45,14962.85,0
2021-03-09 09:15:00,15049.9,15117.55,15049.9,15073.9,0
2021-03-09 09:45:00,15073.1,15083.5,15037.0,15053.8,0
2021-03-09 10:15:00,15054.05,15073.05,15042.5,15049.75,0
2021-03-09 10:45:00,15049.8,15067.0,15046.15,15055.15,0
2021-03-09 11:15:00,15055.25,15089.05,15054.85,15081.15,0
2021-03-09 11:45:00,15082.15,15091.45,15057.9,15058.7,0
2021-03-09 12:15:00,15058.15,15064.05,14995.6,15025.35,0
2021-03-09 12:45:00,15025.35,15032.9,14973.0,14973.55,0
2021-03-09 13:15:00,14973.1,14992.35,14926.1,14950.5,0
2021-03-09 13:45:00,14950.4,15008.55,14939.35,14984.5,0
2021-03-09 14:15:00,14985.45,15024.15,14970.3,15011.45,0
2021-03-09 14:45:00,15010.6,15114.45,15008.75,15113.7,0
2021-03-09 15:15:00,15114.55,15124.1,15097.5,15098.7,0
2021-03-10 09:15:00,15202.15,15216.75,15162.4,15179.05,0
2021-03-10 09:45:00,15179.1,15199.9,15165.5,15191.65,0
2021-03-10 10:15:00,15191.9,15192.95,15140.7,15145.1,0
2021-03-10 10:45:00,15145.0,15165.8,15137.85,15150.7,0
2021-03-10 11:15:00,15150.15,15156.9,15126.9,15130.85,0
2021-03-10 11:45:00,15131.05,15149.8,15108.95,15121.85,0
2021-03-10 12:15:00,15121.55,15151.45,15101.5,15150.05,0
2021-03-10 12:45:00,15151.55,15167.05,15134.05,15163.95,0
2021-03-10 13:15:00,15163.55,15176.05,15129.1,15152.95,0
2021-03-10 13:45:00,15154.3,15184.0,15148.85,15180.6,0
2021-03-10 14:15:00,15180.75,15194.15,15172.95,15186.05,0
2021-03-10 14:45:00,15185.95,15186.3,15151.0,15176.25,0
2021-03-10 15:15:00,15176.1,15188.1,15163.1,15168.15,0
2021-03-12 09:15:00,15321.15,15332.6,15284.25,15300.85,0
2021-03-12 09:45:00,15300.05,15301.05,15276.7,15289.65,0
2021-03-12 10:15:00,15288.45,15295.9,15264.25,15278.05,0
2021-03-12 10:45:00,15277.5,15284.45,15264.25,15269.9,0
2021-03-12 11:15:00,15270.1,15289.1,15261.25,15281.7,0
2021-03-12 11:45:00,15282.1,15287.35,15251.8,15253.15,0
2021-03-12 12:15:00,15254.1,15254.1,15211.95,15211.95,0
2021-03-12 12:45:00,15212.65,15229.65,15197.05,15204.2,0
2021-03-12 13:15:00,15204.05,15215.8,15020.05,15066.0,0
2021-03-12 13:45:00,15069.3,15118.25,14995.8,14995.8,0
2021-03-12 14:15:00,14994.45,15029.4,14954.85,15017.0,0
2021-03-12 14:45:00,15019.8,15061.9,14984.55,15029.45,0
2021-03-12 15:15:00,15029.95,15038.05,15004.6,15023.95,0
2021-03-15 09:15:00,15048.4,15048.4,14819.45,14822.65,0
2021-03-15 09:45:00,14822.55,14900.85,14821.2,14869.75,0
2021-03-15 10:15:00,14868.3,14906.25,14855.4,14869.7,0
2021-03-15 10:45:00,14869.2,14877.0,14799.5,14812.3,0
2021-03-15 11:15:00,14811.2,14825.0,14776.65,14808.4,0
2021-03-15 11:45:00,14807.95,14848.4,14783.15,14821.65,0
2021-03-15 12:15:00,14821.35,14821.35,14756.9,14769.8,0
2021-03-15 12:45:00,14768.65,14801.5,14745.95,14765.4,0
2021-03-15 13:15:00,14765.45,14821.25,14757.6,14809.1,0
2021-03-15 13:45:00,14808.75,14840.45,14782.7,14806.75,0
2021-03-15 14:15:00,14806.05,14866.75,14798.8,14855.95,0
2021-03-15 14:45:00,14855.25,14961.4,14848.2,14921.55,0
2021-03-15 15:15:00,14924.65,14940.9,14907.4,14920.9,0
2021-03-16 09:15:00,14996.1,15014.5,14947.2,14957.6,0
2021-03-16 09:45:00,14958.3,14996.3,14939.9,14984.7,0
2021-03-16 10:15:00,14984.75,15051.15,14980.8,15046.3,0
2021-03-16 10:45:00,15046.8,15047.45,15017.9,15028.7,0
2021-03-16 11:15:00,15028.75,15029.35,14963.55,14968.95,0
2021-03-16 11:45:00,14969.1,15037.05,14968.15,14990.3,0
2021-03-16 12:15:00,14990.1,15007.5,14974.1,14994.4,0
2021-03-16 12:45:00,14994.2,15009.6,14929.15,14938.1,0
2021-03-16 13:15:00,14939.25,14948.8,14893.55,14936.2,0
2021-03-16 13:45:00,14936.25,14964.45,14904.5,14913.3,0
2021-03-16 14:15:00,14913.5,14957.0,14910.2,14933.3,0
2021-03-16 14:45:00,14933.55,14964.35,14890.7,14899.05,0
2021-03-16 15:15:00,14900.5,14926.3,14898.1,14922.0,0
2021-03-17 09:15:00,14946.55,14954.4,14884.75,14913.9,0
2021-03-17 09:45:00,14915.1,14919.0,14861.9,14866.05,0
2021-03-17 10:15:00,14866.15,14890.05,14846.6,14876.7,0
2021-03-17 10:45:00,14877.1,14879.8,14855.15,14874.35,0
2021-03-17 11:15:00,14874.8,14950.1,14872.85,14917.3,0
